Date,open,high,low,close,volume,ticker
2021-05-12,839.7900,849.9799,819.9400,823.5000,649705,BLK
2021-05-11,848.2700,855.3100,835.0000,844.1000,671928,BLK
2021-05-10,875.4400,880.8000,857.4200,857.4500,566521,BLK
2021-05-07,860.4400,877.0600,858.2000,873.8300,474203,BLK
2021-05-06,851.3600,867.3900,849.0900,867.1000,666588,BLK
2021-05-05,840.1500,852.1200,838.9700,851.0100,569900,BLK
2021-05-04,822.2500,837.1600,819.0000,836.4300,557943,BLK
2021-05-03,825.0000,832.4000,821.0500,825.6200,490077,BLK
2021-04-30,821.7800,822.8300,813.7800,819.3000,451357,BLK
2021-04-29,824.3000,829.5050,817.0700,827.3200,455352,BLK
2021-04-28,819.8700,821.0200,815.3000,816.2800,335320,BLK
2021-04-27,817.7000,822.6900,812.6800,820.5100,328253,BLK
2021-04-26,814.5200,822.2837,814.0200,818.3200,478233,BLK
2021-04-23,798.4300,816.9100,795.8900,813.1700,489778,BLK
2021-04-22,811.0100,811.0100,793.5300,795.3200,520052,BLK
2021-04-21,802.9600,812.3900,799.5900,811.5300,388511,BLK
2021-04-20,807.2600,813.4500,800.8400,804.9600,525225,BLK
2021-04-19,811.0600,815.5000,806.4250,811.0900,491140,BLK
2021-04-16,823.8200,825.5180,805.5200,811.4500,774777,BLK
2021-04-15,812.1900,827.8450,810.0000,817.8400,766869,BLK
2021-04-14,799.5300,811.3800,798.1400,801.0700,552913,BLK
2021-04-13,804.7000,806.6250,799.5300,802.4900,376348,BLK
2021-04-12,804.6100,809.6700,801.5100,807.9800,482840,BLK
2021-04-09,802.6800,810.6200,799.5900,808.3500,484164,BLK
2021-04-08,791.0000,802.0100,789.0900,800.6000,558473,BLK
2021-04-07,783.3200,790.2200,781.0001,788.0000,477188,BLK
2021-04-06,786.4800,786.4800,778.7300,781.7100,492308,BLK
2021-04-05,772.4500,787.7550,771.8300,784.0200,593605,BLK
2021-04-01,759.7800,767.1900,757.6000,766.8300,549219,BLK
2021-03-31,749.9700,762.2500,748.8500,753.9600,638151,BLK
2021-03-30,755.0600,763.4200,746.9600,749.2600,598823,BLK
2021-03-29,746.5800,761.8499,744.9300,757.8600,581740,BLK
2021-03-26,731.3200,758.2200,731.3200,756.9000,803746,BLK
2021-03-25,723.5500,728.6800,712.2721,727.5000,462825,BLK
2021-03-24,721.1000,731.2000,721.1000,722.7500,544753,BLK
2021-03-23,729.7800,729.7800,714.1700,716.5700,556688,BLK
2021-03-22,729.6400,736.1900,725.5700,730.9200,524689,BLK
2021-03-19,720.2600,740.6500,713.5100,729.6400,1452170,BLK
2021-03-18,728.9900,739.9500,722.4600,723.7300,640124,BLK
2021-03-17,721.3500,730.4000,719.9100,728.2200,463614,BLK
2021-03-16,721.9400,727.3900,715.7600,723.0700,562240,BLK
2021-03-15,720.7100,720.7100,707.2700,719.0100,526784,BLK
2021-03-12,719.2800,722.6150,712.4950,716.1900,528692,BLK
2021-03-11,732.4800,733.6900,719.3300,722.1200,751651,BLK
2021-03-10,726.6900,733.5900,724.2000,728.5000,823347,BLK
2021-03-09,707.9800,725.2400,703.9000,722.0000,959743,BLK
2021-03-08,699.5600,712.1700,696.8400,698.9600,649762,BLK
2021-03-05,691.9000,704.0300,670.2800,702.2800,698504,BLK
2021-03-04,693.4000,698.8600,676.4150,683.2100,915435,BLK
2021-03-03,718.5400,721.3800,701.3000,701.4900,703134,BLK
2021-03-02,719.7300,723.6000,713.6100,716.3100,455226,BLK
2021-03-01,706.8200,721.9650,705.2100,719.2000,653960,BLK
2021-02-26,697.7900,701.0200,689.2750,694.5000,732342,BLK
2021-02-25,714.2300,714.5000,692.1500,694.7900,589732,BLK
2021-02-24,704.5000,713.2300,700.3900,712.1000,583346,BLK
2021-02-23,700.5100,705.6650,688.3138,703.1600,926286,BLK
2021-02-22,705.3800,705.9800,697.2700,703.1400,760190,BLK
2021-02-19,707.4200,716.5800,706.5000,710.1100,804224,BLK
2021-02-18,716.4300,717.1200,696.4800,703.5300,1078718,BLK
2021-02-17,725.9800,728.6950,718.4700,721.3900,566137,BLK
2021-02-16,728.6700,737.7215,726.9200,730.3100,571638,BLK
2021-02-12,715.3500,731.5000,712.6900,722.9800,862804,BLK
2021-02-11,729.6200,729.7100,716.8740,721.4300,803949,BLK
2021-02-10,732.4100,732.9700,721.0000,723.1700,643172,BLK
2021-02-09,727.7500,731.3100,719.3450,728.8000,447754,BLK
2021-02-08,730.6800,731.7387,720.6500,726.4500,533145,BLK
2021-02-05,734.1900,737.4800,725.1200,726.3300,475024,BLK
2021-02-04,724.3000,737.6600,724.3000,732.4500,636413,BLK
2021-02-03,720.0000,727.4400,716.5500,724.0800,685310,BLK
2021-02-02,719.3700,733.3150,719.3700,729.5000,870126,BLK
2021-02-01,708.0000,713.9500,701.2700,713.1700,483089,BLK
2021-01-29,715.3600,717.0800,698.6200,701.2600,801057,BLK
2021-01-28,701.5000,731.0200,699.4300,719.9100,822441,BLK
2021-01-27,713.2000,713.9900,685.6900,697.7900,1104500,BLK
2021-01-26,726.9900,733.9000,720.0400,721.8500,827925,BLK
2021-01-25,730.8200,735.7700,713.6250,722.9800,806452,BLK
2021-01-22,739.9000,743.7300,730.8200,735.0500,565667,BLK
2021-01-21,744.7100,745.7700,737.0000,742.2000,639591,BLK
2021-01-20,738.7100,742.4200,729.1500,741.5400,747731,BLK
2021-01-19,737.7200,744.4200,729.0200,733.6500,852400,BLK
2021-01-15,742.1800,754.4399,724.0000,727.7600,1174470,BLK
2021-01-14,750.0000,765.8585,739.0600,743.5000,1643130,BLK
2021-01-13,778.7000,788.0000,776.6100,779.7500,848599,BLK
2021-01-12,763.5100,779.3100,763.5000,777.7400,675276,BLK
2021-01-11,752.8200,770.4000,750.5100,766.6800,614375,BLK
2021-01-08,757.1500,759.3664,747.4200,756.4500,623026,BLK
2021-01-07,748.3400,753.2700,743.0100,750.4200,655965,BLK
2021-01-06,718.7600,744.7900,716.1000,734.9600,730705,BLK
2021-01-05,708.8100,717.2100,705.2600,714.5800,431450,BLK
2021-01-04,730.6000,730.6000,702.0400,710.8200,623613,BLK
2020-12-31,707.4800,722.4200,706.9200,721.5400,361507,BLK
2020-12-30,713.3000,716.9400,708.0000,708.9400,355270,BLK
2020-12-29,713.7400,715.3200,705.6100,706.2800,318436,BLK
2020-12-28,714.5900,715.1200,709.0700,710.1800,271378,BLK
2020-12-24,703.3600,710.8400,703.3600,707.1800,173253,BLK
2020-12-23,702.0000,708.1700,696.2100,703.6400,752601,BLK
2020-12-22,700.0000,703.6600,691.7500,693.5200,596988,BLK
2020-12-21,694.0000,703.5200,689.1700,698.8300,631849,BLK
2020-12-18,705.1500,706.6000,691.5001,698.8000,1610738,BLK
2020-12-17,703.0000,709.6800,699.2900,706.0100,832259,BLK
2020-12-16,704.0000,708.8000,693.5500,698.3700,849361,BLK
2020-12-15,691.5200,704.1300,690.3300,698.1800,617347,BLK
2020-12-14,700.5300,700.5500,683.4600,683.9200,658625,BLK
2020-12-11,692.3000,697.0300,689.4533,695.2000,488140,BLK
2020-12-10,699.5900,702.7407,694.2500,698.4100,438642,BLK
2020-12-09,715.8400,716.1450,696.8400,701.6800,489465,BLK
2020-12-08,706.7900,718.5500,703.4750,713.9200,598173,BLK
2020-12-07,702.7000,709.5750,699.0250,709.4900,680588,BLK
2020-12-04,713.4200,720.2900,696.5500,703.4700,816358,BLK
2020-12-03,718.3600,721.8200,711.7550,715.4200,604411,BLK
2020-12-02,715.0000,718.8100,708.9800,718.3600,484103,BLK
2020-12-01,709.6700,720.5100,705.2000,715.2300,523377,BLK
2020-11-30,710.3100,713.1900,697.7300,698.3500,888410,BLK
2020-11-27,706.7500,718.8500,705.1400,715.1100,313425,BLK
2020-11-25,698.1200,704.2600,696.4200,703.6100,401239,BLK
2020-11-24,694.6700,700.6600,686.5000,699.3000,649259,BLK
2020-11-23,676.8800,689.0000,673.8400,682.8700,505375,BLK
2020-11-20,674.0200,675.7500,669.0000,672.7100,396240,BLK
2020-11-19,665.9700,675.3400,663.2400,673.4800,471167,BLK
2020-11-18,670.8000,676.6500,668.9545,669.8900,509045,BLK
2020-11-17,676.4600,676.4600,664.5100,667.4900,768905,BLK
2020-11-16,682.5000,682.5000,669.2650,676.4300,607760,BLK
2020-11-13,660.0000,671.1000,658.2900,669.7700,664060,BLK
2020-11-12,665.7600,668.6700,654.8700,659.7900,501907,BLK
2020-11-11,670.7900,675.7475,667.0250,670.6200,455787,BLK
2020-11-10,661.0700,666.5400,645.1200,660.6000,758008,BLK
2020-11-09,685.1200,692.7300,663.1800,666.0200,870313,BLK
2020-11-06,666.0600,668.0000,654.1900,654.9000,493945,BLK
2020-11-05,661.0200,672.0000,659.7800,668.1900,714509,BLK
2020-11-04,628.2900,657.9800,627.8101,651.6000,811990,BLK
2020-11-03,620.9000,633.3400,619.0000,629.2600,560555,BLK
2020-11-02,608.9600,618.3500,606.4462,614.8700,455350,BLK
2020-10-30,597.5800,600.8700,587.9000,599.2100,530463,BLK
2020-10-29,600.2100,606.5900,590.2600,602.3300,447449,BLK
2020-10-28,602.6900,606.4450,596.2600,600.7100,645648,BLK
2020-10-27,620.3200,624.5800,613.4700,614.5300,349823,BLK
2020-10-26,630.0000,631.5900,615.8300,622.1900,686099,BLK
2020-10-23,637.8700,639.1599,633.5100,637.3100,494217,BLK
2020-10-22,635.0000,637.8300,629.8200,635.1800,483384,BLK
2020-10-21,646.5800,653.7200,634.8200,634.9900,452696,BLK
2020-10-20,636.6200,650.9848,636.6200,645.0700,473550,BLK
2020-10-19,658.2500,666.6400,633.0300,634.8900,775662,BLK
2020-10-16,652.0400,659.5700,648.0000,657.3800,765555,BLK
2020-10-15,634.0900,648.9000,632.6400,646.2400,792733,BLK
2020-10-14,641.8300,643.4600,634.0500,639.8500,694202,BLK
2020-10-13,634.1700,646.2900,626.1600,638.9600,1155021,BLK
2020-10-12,615.3700,620.6600,613.6600,614.8900,644719,BLK
2020-10-09,610.6000,614.3000,606.5800,611.5700,525143,BLK
2020-10-08,595.3600,606.2100,594.3400,604.4400,538097,BLK
2020-10-07,584.3200,592.7900,584.3200,592.0500,573701,BLK
2020-10-06,580.9800,590.6044,578.1300,580.2300,704311,BLK
2020-10-05,574.7000,581.5200,573.0000,580.9800,435362,BLK
2020-10-02,560.5400,574.6700,559.1800,570.1200,523471,BLK
2020-10-01,576.8400,578.2400,566.1700,567.9100,551296,BLK
2020-09-30,557.2000,570.8850,555.1100,563.5500,741054,BLK
2020-09-29,560.1600,562.2000,552.3700,554.8000,409654,BLK
2020-09-28,554.4400,563.9400,554.0000,558.6500,567033,BLK
2020-09-25,532.9500,548.9000,531.3900,547.8100,486378,BLK
2020-09-24,537.2800,542.1100,531.8100,535.0500,552840,BLK
2020-09-23,550.3100,552.8700,538.0500,538.5400,511422,BLK
2020-09-22,551.1500,556.5500,544.5300,550.8000,565647,BLK
2020-09-21,548.6300,556.7550,542.5200,552.5900,659600,BLK
2020-09-18,548.4700,559.1600,548.4700,556.9200,2989114,BLK
2020-09-17,554.9500,555.8000,544.5100,548.4100,1033459,BLK
2020-09-16,551.8200,566.8800,548.8000,561.7300,1004027,BLK
2020-09-15,553.1100,553.4300,547.2800,548.1600,626477,BLK
2020-09-14,545.0400,553.2100,543.2700,547.3800,631447,BLK
2020-09-11,544.4800,547.4500,537.8600,541.2000,660875,BLK
2020-09-10,561.6400,561.9600,541.2100,543.3100,891033,BLK
2020-09-09,561.6200,564.1000,555.3300,560.1800,830507,BLK
2020-09-08,559.9900,560.7700,548.0000,552.5400,837193,BLK
2020-09-04,581.8100,584.0900,557.8600,564.6300,822107,BLK
2020-09-03,604.1300,605.4496,573.7000,579.1200,739198,BLK
2020-09-02,597.7400,609.6900,594.1900,608.0000,684165,BLK
2020-09-01,594.7400,601.0200,593.1500,596.2400,402818,BLK
2020-08-31,602.5200,604.0800,593.6700,594.1900,581734,BLK
2020-08-28,595.6100,601.3100,592.0900,601.0600,436069,BLK
2020-08-27,592.9400,598.9000,591.9900,594.9800,428904,BLK
2020-08-26,591.4600,595.7000,587.9000,592.1000,540161,BLK
2020-08-25,594.4500,594.6000,590.1200,591.1500,373289,BLK
2020-08-24,587.3800,591.6900,584.2900,591.4500,381634,BLK
2020-08-21,585.4100,588.0000,581.9300,584.0400,418462,BLK
2020-08-20,584.8800,588.2600,581.0400,583.3600,552425,BLK
2020-08-19,592.3300,595.5500,588.8000,589.7500,418702,BLK
2020-08-18,591.0900,594.7600,588.8000,589.2100,456208,BLK
2020-08-17,590.9300,595.5450,587.8900,592.0300,400083,BLK
2020-08-14,588.6100,592.4600,584.0600,588.4600,316659,BLK
2020-08-13,586.7200,595.3050,586.7200,589.5600,359708,BLK
2020-08-12,592.1400,605.7200,584.3950,590.2400,612238,BLK
2020-08-11,585.3000,596.5100,583.3300,586.6400,576823,BLK
2020-08-10,586.2100,587.1550,579.6700,580.2000,465750,BLK
2020-08-07,582.6700,588.3400,579.4200,588.1900,469919,BLK
2020-08-06,579.9600,583.3450,575.0664,582.2300,454988,BLK
2020-08-05,576.7100,584.9200,573.2300,582.1500,465847,BLK
2020-08-04,573.6500,575.6900,567.9300,571.0400,513122,BLK
2020-08-03,579.3500,583.5500,577.3100,579.9500,496428,BLK
2020-07-31,572.3300,575.3200,566.6800,575.0100,375919,BLK
2020-07-30,569.3100,573.0900,564.0000,573.0900,341204,BLK
2020-07-29,569.7500,580.2100,569.7500,577.6000,724859,BLK
2020-07-28,572.9000,574.1900,569.0001,570.7000,488884,BLK
2020-07-27,568.7300,578.2750,565.3450,575.3300,618478,BLK
2020-07-24,578.0000,578.0000,567.6600,570.6200,421653,BLK
2020-07-23,580.3100,585.0533,575.2197,578.1500,453666,BLK
2020-07-22,580.3300,586.6200,577.9800,582.5400,460500,BLK
2020-07-21,584.7500,584.7500,578.2900,580.0000,523035,BLK
2020-07-20,580.2200,585.0000,577.1300,579.6000,706701,BLK
2020-07-17,578.3500,592.4800,572.6500,587.7200,1150195,BLK
2020-07-16,565.3000,569.7600,563.1200,566.9600,728949,BLK
2020-07-15,572.2800,573.0000,560.2400,568.5900,767602,BLK
2020-07-14,552.7600,562.5100,551.4600,561.3300,566729,BLK
2020-07-13,558.2000,565.2300,552.0000,552.5600,786402,BLK
2020-07-10,550.5300,555.9200,546.7800,554.0800,489467,BLK
2020-07-09,554.4600,557.4700,544.2600,549.4400,462697,BLK
2020-07-08,551.0100,559.9400,549.4900,557.6100,435744,BLK
2020-07-07,553.3700,560.4700,549.1600,549.2300,557308,BLK
2020-07-06,560.0000,564.4000,557.0900,557.5500,703095,BLK
2020-07-02,555.4800,560.5600,548.6200,551.7700,741945,BLK
2020-07-01,544.2900,546.4800,537.4600,544.3200,548947,BLK
2024-07-31,174.9200,175.9100,171.7200,173.1500,15650154,GOOG
2024-07-30,171.8300,172.9500,170.1200,171.8600,13681418,GOOG
2024-07-29,170.5000,172.1600,169.7200,171.1300,13768931,GOOG
2024-07-26,168.7700,169.8400,165.8650,168.6800,25150116,GOOG
2024-07-25,174.2500,175.2000,169.0500,169.1600,28967880,GOOG
2024-07-24,175.3900,177.9500,173.5700,174.3700,31250683,GOOG
2024-07-23,183.8400,185.2200,183.3300,183.6000,23772602,GOOG
2024-07-22,182.3500,184.3000,181.9000,183.3500,16303896,GOOG
2024-07-19,180.3700,181.9700,178.8600,179.3900,14485899,GOOG
2024-07-18,183.5400,184.0500,178.2100,179.2200,17877197,GOOG
2024-07-17,184.6800,185.2300,181.6200,182.6200,17376563,GOOG
2024-07-16,188.9600,190.3400,185.1200,185.5000,12760102,GOOG
2024-07-15,186.4900,189.9000,186.4900,188.1900,12186015,GOOG
2024-07-12,186.9200,188.6900,186.1400,186.7800,14449113,GOOG
2024-07-11,191.3400,192.4100,186.8200,187.3000,16451981,GOOG
2024-07-10,190.7500,193.3100,190.6200,192.6600,12052906,GOOG
2024-07-09,191.7500,192.8600,190.2300,190.4400,10224925,GOOG
2024-07-08,191.3650,191.6791,189.3200,190.4800,12097611,GOOG
2024-07-05,187.3200,192.2600,187.3200,191.9600,14303361,GOOG
2024-07-03,186.3000,187.6200,185.3850,187.3900,7409106,GOOG
2024-07-02,183.4700,186.9500,183.0600,186.6100,12555545,GOOG
2024-07-01,184.4800,185.3400,182.7300,184.4900,11815862,GOOG
2024-06-28,185.7200,186.5800,183.3250,183.4200,23032362,GOOG
2024-06-27,185.6450,187.5000,185.4500,186.8600,13025656,GOOG
2024-06-26,184.2000,185.9300,183.9900,185.3700,13375715,GOOG
2024-06-25,181.1450,185.7500,181.1050,185.5800,18917734,GOOG
2024-06-24,181.2800,182.0800,180.2300,180.7900,18198282,GOOG
2024-06-21,178.4900,182.5117,178.0600,180.2600,59728019,GOOG
2024-06-20,176.7100,178.7400,176.4600,177.7100,16753166,GOOG
2024-06-18,178.7900,178.9100,175.6200,176.4500,15640257,GOOG
2024-06-17,176.9800,179.9200,176.4900,178.7800,15272864,GOOG
2024-06-14,175.8520,178.7300,175.8520,178.3700,12361571,GOOG
2024-06-13,177.8400,178.5100,176.6600,176.7400,15956941,GOOG
2024-06-12,179.7500,182.0800,177.7800,179.5600,18600421,GOOG
2024-06-11,177.7200,178.3900,175.4400,178.1900,14402401,GOOG
2024-06-10,176.4500,178.4700,174.3800,176.6300,17122247,GOOG
2024-06-07,178.4600,179.4200,175.7900,175.9500,14716270,GOOG
2024-06-06,177.4300,178.7100,177.2100,178.3500,14255818,GOOG
2024-06-05,176.5350,177.9700,175.2900,177.0700,15233861,GOOG
2024-06-04,174.4500,175.1900,173.2200,175.1300,14066602,GOOG
2024-06-03,173.8800,175.8600,172.4500,174.4200,20742798,GOOG
2024-05-31,173.4000,174.4200,170.9700,173.9600,28085151,GOOG
2024-05-30,176.6900,176.6900,173.2300,173.5600,18844036,GOOG
2024-05-29,176.8100,178.2300,176.2600,177.4000,15023847,GOOG
2024-05-28,175.7400,178.5100,175.6800,178.0200,15655340,GOOG
2024-05-24,176.5200,177.3044,175.2000,176.3300,11403560,GOOG
2024-05-23,178.7800,179.9100,174.5400,175.0600,14928363,GOOG
2024-05-22,178.4000,178.8520,176.7801,178.0000,16189404,GOOG
2024-05-21,178.4000,179.8200,177.3100,179.5400,14706021,GOOG
2024-05-20,177.3100,179.9500,177.2250,178.4600,17495122,GOOG
2024-05-17,175.5500,177.4950,174.9800,177.2900,16546353,GOOG
2024-05-16,174.6000,176.3400,174.0500,175.4300,17247311,GOOG
2024-05-15,172.3000,174.0459,172.0300,173.8800,20958245,GOOG
2024-05-14,171.5900,172.7800,170.4200,171.9300,18729463,GOOG
2024-05-13,165.8470,170.9500,165.7600,170.9000,19648585,GOOG
2024-05-10,169.6900,171.3400,167.9100,170.2900,18740458,GOOG
2024-05-09,171.1500,172.4400,169.9300,171.5800,11937704,GOOG
2024-05-08,170.7500,171.9092,170.5220,171.1600,14569858,GOOG
2024-05-07,170.1200,173.4700,170.0000,172.9800,21102434,GOOG
2024-05-06,169.2200,169.9000,167.8900,169.8300,15147906,GOOG
2024-05-03,169.5400,169.8500,164.9800,168.9900,22767056,GOOG
2024-05-02,166.6700,168.5300,165.6900,168.4600,17041119,GOOG
2024-05-01,166.1800,168.8100,164.9000,165.5700,25223245,GOOG
2024-04-30,167.3800,169.8700,164.5000,164.6400,29420755,GOOG
2024-04-29,170.7700,171.3800,167.0600,167.9000,35914561,GOOG
2024-04-26,175.9900,176.4200,171.4000,173.6900,56500787,GOOG
2024-04-25,153.3600,158.2800,152.7680,157.9500,36197789,GOOG
2024-04-24,159.0900,161.3900,158.8200,161.1000,19485694,GOOG
2024-04-23,158.5900,160.4800,157.9650,159.9200,16115408,GOOG
2024-04-22,156.0100,159.1850,155.6600,157.9500,17243870,GOOG
2024-04-19,157.7500,157.9900,153.9100,155.7200,21479881,GOOG
2024-04-18,156.9250,158.4850,156.2100,157.4600,14016065,GOOG
2024-04-17,157.1900,158.6810,156.1350,156.8800,16237752,GOOG
2024-04-16,155.6400,157.2300,155.0500,156.0000,15413201,GOOG
2024-04-15,160.2800,160.8300,156.1500,156.3300,21140948,GOOG
2024-04-12,159.4050,161.7000,158.6000,159.1900,16989765,GOOG
2024-04-11,158.3400,161.1199,157.9300,160.7900,17841703,GOOG
2024-04-10,157.8800,158.1600,156.2000,157.6600,16339174,GOOG
2024-04-09,157.3500,159.8900,156.6400,158.1400,21435146,GOOG
2024-04-08,154.0150,156.6550,153.9900,156.1400,16280924,GOOG
2024-04-05,151.6800,154.8400,151.0810,153.9400,16212049,GOOG
2024-04-04,155.0800,156.1800,151.8800,151.9400,23901697,GOOG
2024-04-03,154.9200,156.5500,154.1321,156.3700,16984168,GOOG
2024-04-02,154.7500,155.9900,153.4600,155.8700,17549140,GOOG
2024-04-01,151.8300,157.0000,151.6500,156.5000,24416137,GOOG
2024-03-28,152.0000,152.6700,151.3300,152.2600,21105628,GOOG
2024-03-27,152.1450,152.6900,150.1300,151.9400,16621964,GOOG
2024-03-26,151.2400,153.2000,151.0300,151.7000,19312694,GOOG
2024-03-25,150.9500,151.4560,148.8000,151.1500,15114728,GOOG
2024-03-22,150.2400,152.5600,150.0900,151.7700,19252925,GOOG
2024-03-21,150.3200,151.3050,148.0101,148.7400,19843915,GOOG
2024-03-20,148.7900,149.7600,147.6650,149.6800,17729996,GOOG
2024-03-19,148.9800,149.6200,147.0100,147.9200,17748367,GOOG
2024-03-18,149.3700,152.9300,148.1400,148.4800,47676689,GOOG
2024-03-15,143.4100,144.3400,141.1301,142.1700,41039494,GOOG
2024-03-14,142.3000,144.7300,141.4850,144.3400,35991108,GOOG
2024-03-13,140.0600,142.1900,140.0100,140.7700,19589151,GOOG
2024-03-12,138.2500,140.2800,138.2100,139.6200,18951920,GOOG
2024-03-11,137.0700,139.9800,137.0700,138.9400,22462576,GOOG
2024-03-08,135.0350,138.9850,134.8000,136.2900,26495160,GOOG
2024-03-07,133.8900,135.8200,132.6600,135.2400,24107282,GOOG
2024-03-06,134.2400,134.7400,131.9500,132.5600,23175200,GOOG
2024-03-05,132.7400,134.0200,131.5500,133.7800,28447550,GOOG
2024-03-04,136.5400,136.6300,132.8600,134.2000,43571510,GOOG
2024-03-01,139.6100,140.0000,137.9750,138.0800,28551525,GOOG
2024-02-29,138.3500,139.9500,137.5700,139.7800,35485006,GOOG
2024-02-28,139.1000,139.2800,136.6400,137.4300,30628702,GOOG
2024-02-27,139.4100,140.4900,138.5000,140.1000,22363981,GOOG
2024-02-26,143.4500,143.8400,138.7400,138.7500,33513011,GOOG
2024-02-23,144.9700,145.9550,144.7900,145.2900,14519434,GOOG
2024-02-22,146.1200,146.2000,144.0100,145.3200,23024707,GOOG
2024-02-21,142.6400,143.9800,141.9100,143.8400,16499584,GOOG
2024-02-20,140.9400,143.3285,140.8000,142.2000,18625589,GOOG
2024-02-16,144.2100,144.4800,141.5200,141.7600,21865118,GOOG
2024-02-15,144.4600,144.7600,141.8800,143.9400,26724305,GOOG
2024-02-14,147.3700,147.8300,145.5550,147.1400,16651824,GOOG
2024-02-13,146.0700,148.0400,145.1100,146.3700,18138482,GOOG
2024-02-12,149.5400,150.5900,148.5600,148.7300,17236108,GOOG
2024-02-09,147.9500,150.6950,147.4300,150.2200,21877693,GOOG
2024-02-08,146.9700,147.6100,146.4200,147.2200,18241319,GOOG
2024-02-07,146.1200,147.0000,145.2103,146.6800,21436126,GOOG
2024-02-06,145.9600,146.7400,144.5200,145.4100,21517655,GOOG
2024-02-05,144.0400,146.6700,143.9100,144.9300,29254444,GOOG
2024-02-02,140.8900,143.8800,138.1700,143.5400,42136127,GOOG
2024-02-01,143.6900,144.6200,142.2600,142.7100,25526855,GOOG
2024-01-31,145.3900,145.5900,141.5500,141.8000,43908584,GOOG
2024-01-30,154.0100,155.0400,152.7750,153.0500,26578934,GOOG
2024-01-29,153.6400,155.2000,152.9200,154.8400,20909258,GOOG
2024-01-26,152.8700,154.1100,152.8000,153.7900,19494488,GOOG
2024-01-25,151.7400,154.7600,151.2200,153.6400,21495120,GOOG
2024-01-24,150.2900,151.5700,149.8400,150.3500,18892741,GOOG
2024-01-23,147.7200,148.8600,147.1900,148.6800,14113649,GOOG
2024-01-22,148.7100,150.0150,147.5800,147.7100,21829232,GOOG
2024-01-19,146.3050,148.0400,145.8000,147.9700,27181032,GOOG
2024-01-18,143.4400,145.5850,143.3500,144.9900,18876800,GOOG
2024-01-17,142.9100,143.4100,140.5100,142.8900,17884548,GOOG
2024-01-16,143.4300,145.8400,143.0564,144.0800,19198939,GOOG
2024-01-12,144.3400,144.7400,143.3600,144.2400,13998729,GOOG
2024-01-11,144.8950,146.6600,142.2150,143.6700,17471130,GOOG
2024-01-10,142.5200,144.5250,142.4600,143.8000,16641881,GOOG
2024-01-09,140.0600,142.7998,139.7900,142.5600,19579667,GOOG
2024-01-08,138.0000,140.6400,137.8800,140.5300,17645293,GOOG
2024-01-05,138.3520,138.8100,136.8500,137.3900,15140136,GOOG
2024-01-04,139.8500,140.6350,138.0100,138.0400,18253331,GOOG
2024-01-03,138.6000,141.0900,138.4300,140.3600,18974308,GOOG
2024-01-02,139.6000,140.6147,137.7400,139.5600,20071885,GOOG
2023-12-29,140.6800,141.4350,139.9000,140.9300,14880961,GOOG
2023-12-28,141.8500,142.2700,140.8283,141.2800,12192549,GOOG
2023-12-27,142.8300,143.3200,141.0512,141.4400,17261305,GOOG
2023-12-26,142.9800,143.9450,142.5001,142.8200,11170066,GOOG
2023-12-22,142.1300,143.2500,142.0550,142.7200,18513524,GOOG
2023-12-21,140.7700,142.0300,140.4725,141.8000,18101476,GOOG
2023-12-20,140.3300,143.0783,139.4100,139.6600,33507342,GOOG
2023-12-19,138.0000,138.7700,137.4500,138.1000,20601632,GOOG
2023-12-18,133.8600,138.3800,133.7700,137.1900,25699767,GOOG
2023-12-15,132.9200,134.8300,132.6300,133.8400,58594004,GOOG
2023-12-14,134.7700,135.0350,131.0600,133.2000,29619098,GOOG
2023-12-13,134.5450,134.7800,132.9500,133.9700,25414461,GOOG
2023-12-12,133.2700,134.5400,132.8300,133.6400,26583981,GOOG
2023-12-11,133.8200,134.7900,132.8900,134.7000,24502860,GOOG
2023-12-08,135.6600,137.9900,135.5700,136.6400,23016139,GOOG
2023-12-07,136.6000,140.0000,136.2300,138.4500,38419426,GOOG
2023-12-06,132.9000,133.3100,131.3100,131.4300,16265640,GOOG
2023-12-05,130.3700,133.5400,129.7300,132.3900,19235145,GOOG
2023-12-04,131.2940,131.4500,129.4000,130.6300,24117083,GOOG
2023-12-01,133.3200,133.5000,132.1517,133.3200,24267987,GOOG
2023-11-30,136.4000,136.9600,132.7900,133.9200,29913531,GOOG
2023-11-29,138.9850,139.6700,136.2950,136.4000,21014715,GOOG
2023-11-28,137.6300,138.6600,137.0400,138.6200,17046868,GOOG
2023-11-27,137.5700,139.6300,137.5400,138.0500,17886389,GOOG
2023-11-24,139.5400,139.6770,137.4700,138.2200,8828640,GOOG
2023-11-22,139.1000,141.1000,139.0000,140.0200,17310209,GOOG
2023-11-21,137.9400,138.9650,137.7050,138.6200,17648067,GOOG
2023-11-20,135.5000,138.4250,135.4900,137.9200,19589006,GOOG
2023-11-17,137.8200,138.0000,135.4800,136.9400,25590191,GOOG
2023-11-16,136.9600,138.8799,136.0800,138.7000,17615068,GOOG
2023-11-15,136.6400,136.8400,135.3300,136.3800,15840883,GOOG
2023-11-14,135.6500,137.2400,135.1000,135.4300,22317345,GOOG
2023-11-13,133.3600,134.1100,132.7700,133.6400,16409856,GOOG
2023-11-10,131.5300,134.2700,130.8700,134.0600,20879838,GOOG
2023-11-09,133.3600,133.9600,131.5100,131.6900,17976533,GOOG
2023-11-08,132.3600,133.5400,132.1600,133.2600,15093598,GOOG
